title,company_name,location,via,thumbnail,extensions,description,job_id,posted_at,schedule_type,salary,date_time,search_term,search_location,work_from_home
Quantitative Systematic Trader | Experienced Hire,"Susquehanna International Group, LLP (SIG)","Bala Cynwyd, PA",Susquehanna International Group,https://serpapi.com/searches/68512e372b15b9de48a084b7/images/d2b5fe2d506dddcd444e95e75359367fb14b029234b5aac1941931111fd18b22.gif,"['1 day ago', 'Full-time']","Overview

Our Quantitative Systematic Traders connect ideas between trading, quantitative research, and technology to improve how trading decisions are made. As a true hybrid of our core disciplines, you will investigate ideas by immersing yourself in market data, leveraging mathematics, statistics, and programming. Through your research, you will discover new patterns that transform into trading signals, back test your results and carefully analyze its performance. As your trading strategy evolves, you will discuss with other quant researchers, strategists, and traders to collect feedback and brainstorm new ideas.

What we're looking for
• Advanced Degree in a quantitative field such as Mathematics, Physics, Statistics, Electrical Engineering, Computer Science, Operations Research or related discipline.
• Demonstrate excellent analytical problem-solving and logical reasoning skills.
• Exceptional communication skills, both in the ability to understand others and to make yourself clearly understood.
• Experience writing code to process and analyze large sets of data, especially in Python.
• Experience in C++ or other low level programming languages is a plus.
• Demonstrated interest in strategic games and/or competitive activities.
• Ability to thrive in a fast-paced environment.
• Previous finance industry experience is not required, but a passion for financial problem sets with real time impact is crucial.

What you can expect from us:

Real Impact: Solve complex technical challenges, working alongside other quantitative systematic traders, and a highly collaborative and agile environment. Increased competence of technical skills from a blend of research, development, and trading related problems. Directly seeing how your research contributions influence trading decisions making a firm-wide impact that makes us all smarter, faster, and better every day.

Balanced, Collaborative Working Culture: Our non-hierarchical culture allows employees of every level to thrive together regardless of title or tenure at Susquehanna. With industry-leading work/life balance and a casual office environment, we’re focused on continuous development of our people in a way that works for them professionally and personally.

About Susquehanna

Susquehanna is a global quantitative trading firm founded by a group of friends who share a passion for game theory and probabilistic thinking. We have incorporated this approach into our culture, where you will find relentless problem solvers within each of our core disciplines: Trading, Technology, and Quantitative Research. From offices around the world, our employees collaborate to make optimal decisions and are driven by the desire to achieve winning results together.

What we do

We are experts in trading essentially all listed financial products and asset classes, with a focus on derivatives trading. Through market making and market taking, we handle millions of trading transactions around the world every day, providing liquidity and ensuring competitive prices for buyers and sellers. While our presence in the market is broad, our trading desks are highly specialized, allowing for a deep understanding of unique drivers of each asset class.

If you're a recruiting agency and want to partner with us, please reach out to recruiting@sig.com. Any resume or referral submitted in the absence of a signed agreement will not be eligible for an agency fee.

#LI-WD1",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgU3lzdGVtYXRpYyBUcmFkZXIgfCBFeHBlcmllbmNlZCBIaXJlIiwiY29tcGFueV9uYW1lIjoiU3VzcXVlaGFubmEgSW50ZXJuYXRpb25hbCBHcm91cCwgTExQIChTSUcpIiwiYWRkcmVzc19jaXR5IjoiQmFsYSBDeW53eWQsIFBBIiwiaHRpZG9jaWQiOiIwcnFvZVA5M05tU1piUDdQQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJWVEyRnNhV1p2Y201cFlTeFZibWwwWldRZ1UzUmhkR1Z6IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,1 day ago,Full-time,,2025-06-17 11:07:37.598838,Quantitative Researcher,"California, United States",
Quantitative Research Intern,Avanade Inc.,"Ames, IA",Towards AI Jobs,https://serpapi.com/searches/68512e372b15b9de48a084b7/images/d2b5fe2d506dddcd7cdb8b1d9908637212740a4902e7cf4b673fd66f24e6219a.gif,"['12 days ago', 'Internship']","The role within Avanade's Innovation R&D team involves conducting research initiatives using advanced statistical analysis, natural language processing, and predictive modeling. The team explores emerging technologies such as Agentic AI, embodied AI, and quantum computing to generate impactful research insights. This position emphasizes collaboration across various teams to drive experimentation and innovative idea development. The work is rooted in good science and rigorous research methods, integrating AI into research workflows for effective outcomes.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2ggSW50ZXJuIiwiY29tcGFueV9uYW1lIjoiQXZhbmFkZSBJbmMuIiwiYWRkcmVzc19jaXR5IjoiQW1lcywgSUEiLCJodGlkb2NpZCI6IlF1MFZueW5MTlExN053bjVBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lZUTJGc2FXWnZjbTVwWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,12 days ago,Internship,,2025-06-17 11:07:37.598838,Quantitative Researcher,"California, United States",
Quantitative Researcher - 2025 PhD Graduate (US),Citadel,"Chicago, IL",Built In Chicago,https://serpapi.com/searches/68512e372b15b9de48a084b7/images/d2b5fe2d506dddcd7cb425281f8489d3c6fa4821f7fac0eccfcc4d94154ad1dd.gif,"['10 days ago', '225K–300K a year', 'Full-time', 'Health insurance', 'Dental insurance']","Job Description
At Citadel, our mission is to be the most successful investment team in the world. Quantitative Researchers play a key role in this mission by developing next-generation models and trading approaches for a range of investment strategies. You'll get to challenge the impossible in quantitative research by applying sophisticated and complex statistical techniques to financial markets, some of the most complex data sets in the world.
Your Objectives
• Conceptualize valuation strategies, develop, and continuously improve upon mathematical models and help translate algorithms into code
• Back test and implement trading models and signals in a live trading environment
• Use unconventional data sources to drive innovation
• Conduct research and statistical analysis to build and refine monetization systems for trading signals

Your Skills & Talents
• PhD degree in mathematics, statistics, physics, computer science, or another highly quantitative field
• Strong knowledge of probability and statistics (e.g., machine learning, time-series analysis, pattern recognition, NLP)
• Prior experience working in a data driven research environment
• Experience with translating mathematical models and algorithms into code (Python, R or C++)
• Independent research experience
• Ability to manage multiple tasks and thrive in a fast-paced team environment
• Excellent analytical skills, with strong attention to detail
• Strong written and verbal communication skills

Opportunities available in Chicago, Miami, New York.
In accordance with applicable law, the base salary range for this role is $225,000 to $300,000.
In addition, the employee who fills this role will be eligible to participate in a discretionary incentive compensation program,
as well as a wide array of benefit programs, such as medical and life insurance, retirement and tax-free savings plans,
and access to other healthcare programs.
About Citadel
Citadel is one of the world's leading alternative investment managers. We manage capital on behalf of many of the world's preeminent private, public and nonprofit institutions. We seek the highest and best use of investor capital in order to deliver market leading results and contribute to broader economic growth. For over 30 years, Citadel has cultivated a culture of learning and collaboration among some of the most talented and accomplished investment professionals, researchers and engineers in the world. Our colleagues are empowered to test their ideas and develop commercial solutions that accelerate their growth and drive real impact.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2hlciAtIDIwMjUgUGhEIEdyYWR1YXRlIChVUykiLCJjb21wYW55X25hbWUiOiJDaXRhZGVsIiwiYWRkcmVzc19jaXR5IjoiQ2hpY2FnbywgSUwiLCJodGlkb2NpZCI6InNubVVYMjJiSDNwWURxRU1BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lZUTJGc2FXWnZjbTVwWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,10 days ago,Full-time,225K–300K a year,2025-06-17 11:07:37.598838,Quantitative Researcher,"California, United States",
"Equities Quantitative Researcher, Optimal Execution & Alpha Signals (HFT)",NJF Global Holdings Ltd,"New York, NY",LinkedIn,https://serpapi.com/searches/68512e372b15b9de48a084b7/images/d2b5fe2d506dddcd98ed1651fc7c6958557790b88ae399dda2f12b199557ccdf.gif,"['28 days ago', '200K–300K a year', 'Full-time']","Equities Quantitative Researcher, Optimal Execution & Alpha Signals (HFT) Location: New York City

Our client seeks an exceptional Equities Quantitative Researcher for their Alpha Capture team. This pivotal role enhances long/short equity strategies by merging discretionary insights with quantitative techniques. Focus areas include optimal execution, especially for large, multi-venue trades, and risk management. This unique opportunity applies a high-frequency trading (HFT) mindset to revolutionize alpha signal research and execution optimization.

Responsibilities:
• Lead quantitative research to develop and implement models minimizing market impact (slippage) and maximizing fill rates for large orders across all trading venues.
• Leverage HFT experience to conduct deep alpha signal research, identifying and refining signals for predictive power and profitability within an optimal execution framework.
• Build innovative tools for granular analysis of client order flow and market microstructure, significantly improving internalization strategies and cross-venue execution quality.
• Partner with the execution research team to refine market microstructure models, focusing on enhancing liquidity capture, reducing transaction costs, and achieving superior execution prices.
• Contribute to the continuous improvement of systematic trading strategies by integrating advanced execution logic and alpha signal insights, boosting performance, robustness, and scalability.
• Work with massive, high-frequency datasets, applying advanced statistical and machine learning techniques (e.g., dynamic trees) to uncover relationships and optimize trading decisions.
• Recommend actionable insights and strategies to improve overall trading performance, alpha capture, and execution efficiency.
• Utilize expertise to provide enhanced control and risk management over trading strategies, ensuring robustness in varied market conditions.

Qualifications:
• Master's or Doctoral degree in a quantitative discipline (e.g., Mathematics, Statistics, Computer Science, Physics, Operations Research).
• 2-5 years of systematic quantitative trading experience within an HFT firm, specifically in cash equities, with significant work on alpha signal research and large-order execution optimization.
• Demonstrated expertise in multi-venue optimal execution strategies and deep understanding of market microstructure.
• Desirable experience with mid-frequency alpha signals or portfolio optimization techniques applied to strategies leveraging advanced execution tactics.
• Strong programming skills, preferably in Python, with extensive experience in quantitative libraries (e.g., NumPy, pandas, scikit-learn).
• Deep understanding of financial markets, equity market microstructure, and quantitative finance concepts, particularly relating to HFT, order internalization, and cross-venue execution.
• Proven experience with or understanding of dynamic tree algorithms, or similar adaptive model structures, for predictive modeling in financial markets.
• Exceptional analytical, problem-solving, and communication skills, with the ability to translate complex research into actionable trading strategies and models.",eyJqb2JfdGl0bGUiOiJFcXVpdGllcyBRdWFudGl0YXRpdmUgUmVzZWFyY2hlciwgT3B0aW1hbCBFeGVjdXRpb24gXHUwMDI2IEFscGhhIFNpZ25hbHMgKEhGVCkiLCJjb21wYW55X25hbWUiOiJOSkYgR2xvYmFsIEhvbGRpbmdzIEx0ZCIsImFkZHJlc3NfY2l0eSI6Ik5ldyBZb3JrLCBOWSIsImh0aWRvY2lkIjoielNZUlVaUGZtaDJFVmllMkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVlRMkZzYVdadmNtNXBZU3hWYm1sMFpXUWdVM1JoZEdWeiIsImdsIjoidXMiLCJobCI6ImVuIn0=,28 days ago,Full-time,200K–300K a year,2025-06-17 11:07:37.598838,Quantitative Researcher,"California, United States",
Quantitative Researcher – Machine Learning,Point72,"New York, NY",Indeed,,"['13 days ago', '150K–250K a year', 'Full-time', 'Health insurance']","EXPERIENCE

Early Career

LOCATION

New York

FOCUS

Systematic Investing

BUSINESS

Cubist

Job Responsibilities

A highly collaborative, fast-growing team at Internal Alpha Capture (IAC), Point72 is developing AI-driven equity trading signals that leverage rigorous research, state-of-the-art machine learning methods, proprietary data sources, and unparalleled computing power.

We are looking for exceptional machine learning researchers to join our efforts. Researchers will work closely with our experienced team members and apply the full breadth of their machine learning knowledge to unique, proprietary datasets, and develop novel trading signals that have high impact. Prior experience in the financial industry is not required.

Key responsibilities may include:
• Managing all aspects of the research process, including ideation, method selection, implementation, evaluation, and eventual application.
• Identifying, adapting, and extending existing models in the broad field of machine learning; conducting novel research as needed, to develop new signals that can enhance portfolio returns, or predict other variables of interests.
• Staying up to date on the advances in AI/ML and related technological innovations to provide recommendations on new models and tools and identify emerging opportunities.

Desirable Candidates
• Master’s or PhD in machine learning, computer science, statistics, or related fields.
• Knowledge and experience in any of the following areas are strongly preferred: modern sequence models, graph neutral nets, reinforcement learning, LLMs.
• Prior research experience utilizing machine learning over large, possibly noisy, data sets.
• Strong analytical and quantitative skills, and a detail-oriented mindset.
• Strong proficiency in machine learning libraries such as Torch, JAX or TensorFlow.
• Competence in Python, cluster environment, and general software engineering principles (source control, testing, collaborative workflow).
• Excellent written and verbal communication skills, willing to proactively engage other team members in helping to foster a highly collaborative, team-oriented research environment.
• Commitment to the highest ethical standards.

The annual base salary range for this role is $150,000-$250,000 (USD) , which does not include discretionary bonus compensation or our comprehensive benefits package. Actual compensation offered to the successful candidate may vary from posted hiring range based upon geographic location, work experience, education, and/or skill level, among other things.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2hlciDigJMgTWFjaGluZSBMZWFybmluZyIsImNvbXBhbnlfbmFtZSI6IlBvaW50NzIiLCJhZGRyZXNzX2NpdHkiOiJOZXcgWW9yaywgTlkiLCJodGlkb2NpZCI6IllwRVN3LTh3TEdCUzBNYkdBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lZUTJGc2FXWnZjbTVwWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,13 days ago,Full-time,150K–250K a year,2025-06-17 11:07:37.598838,Quantitative Researcher,"California, United States",
Senior Quantitative Researcher Equities,Stevens Capital Management LP,"Radnor, PA",Built In,,"['5 days ago', '150K–300K a year', 'Full-time', 'No degree mentioned', 'Dental insurance', 'Health insurance']","SCM is committed to a workplace that values and promotes diversity, inclusion and equal employment opportunity by ensuring that all employees are valued, heard, engaged and involved at work and have full opportunities to collaborate, contribute and grow professionally.

We are currently seeking a highly driven, well organized, and motivated candidate to join our team. SCM offers the opportunity to work in person, remotely or in a hybrid work environment.

Primary Responsibilities:
• Develop, implement and evaluate quantitative trading models in the global equity markets.
• Continuously improve trading models and modeling techniques.
• Identify orthogonal factors to enhance overall portfolio performance.

Requirements:
• 5+ years quantitative hedge fund or proprietary trading experience.
• Experience utilizing statistical modeling techniques to develop quantitative trading models.
• Keen focus on achieving outstanding risk adjusted returns.
• Strong interest in the financial markets.
• Exceptional economic intuition.
• Degree(s) in statistics, mathematics, computer science or other technical disciplines.

The base pay for this position is anticipated to be between $150,000 and $300,000 per year. The anticipated annual base pay range is current as of the time this job post was generated. This position is eligible for other forms of compensation and benefits, such as a bonus, health and dental plans and 401(k) contributions, which includes a discretionary profit sharing program. An employee's bonus and related compensation benefits can be a significant portion of total compensation. Actual compensation for successful candidates will be carefully determined based on a number of factors, including their skills, qualifications and experience.",eyJqb2JfdGl0bGUiOiJTZW5pb3IgUXVhbnRpdGF0aXZlIFJlc2VhcmNoZXIgRXF1aXRpZXMiLCJjb21wYW55X25hbWUiOiJTdGV2ZW5zIENhcGl0YWwgTWFuYWdlbWVudCBMUCIsImFkZHJlc3NfY2l0eSI6IlJhZG5vciwgUEEiLCJodGlkb2NpZCI6IlR3ZHp2NFpjZGpLcTY4Tm5BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lZUTJGc2FXWnZjbTVwWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,5 days ago,Full-time,150K–300K a year,2025-06-17 11:07:37.598838,Quantitative Researcher,"California, United States",
Quantitative Research Intern,Avanade,"Charlotte, NC",Teal,https://serpapi.com/searches/68512e372b15b9de48a084b7/images/d2b5fe2d506dddcdf692362fb3a3205cdd3ef82abc02cc0f5322d6c01bcdadc4.gif,"['12 days ago', 'Internship']","About the position

Join our Innovation R&D team within the Office of the Chief Technology Officer (CTO) as a Quantitative Researcher. Collaborate with the Head of Research and Head of Engineering to drive research initiatives using advanced statistical analysis, NLP, and predictive modeling. You will engage with cross-functional teams to explore emerging technologies like Agentic AI, embodied AI, and quantum computing.

Responsibilities
• Conduct rigorous hypothesis testing, causal inference, and predictive modeling using Python.
,
• Develop NLP models for text classification, sentiment analysis, and topic modeling.
,
• Design and validate surveys, ensuring reliability and validity using psychometric techniques (e.g., factor analysis, IRT).
,
• Develop and implement machine learning models for social data analysis and predictive insights.
,
• Create compelling data visualizations and communicate findings to both technical and non-technical audiences.
,
• Design experiments (A/B testing, quasi-experiments) to test hypotheses and evaluate digital experiences.

Requirements
• Master's or PhD in Quantitative Psychology, Social Data Science, Computer Science, Data Analytics, or related fields.
,
• Proven experience in quantitative research, NLP, predictive modeling, and psychometrics.
,
• Academic or Professional Publications in relevant journals are highly valued.
,
• Proficiency in hypothesis testing, causal inference, predictive modeling, text classification, sentiment analysis, and topic modeling using advanced NLP techniques.
,
• Experience with integrating AI tools to enhance research workflows, improve efficiency, and maintain high-quality outputs.
,
• Strong problem-solving and critical thinking with a hypothesis-driven approach, coupled with excellent communication, cross-functional teamwork, and presentation skills for diverse audiences.

Nice-to-haves

undefined

Benefits
• Opportunity to work for Microsoft's Global Alliance Partner of the Year (14 years in a row), with exceptional development and training (minimum 80 hours per year for training and paid certifications)
,
• Real-time access to technical and skilled resources globally
,
• Dedicated career advisor to encourage your growth
,
• Engaged and helpful coworkers genuinely interested in you",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2ggSW50ZXJuIiwiY29tcGFueV9uYW1lIjoiQXZhbmFkZSIsImFkZHJlc3NfY2l0eSI6IkNoYXJsb3R0ZSwgTkMiLCJodGlkb2NpZCI6IjFES0xiVzNiU0swVlJ4VzdBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lZUTJGc2FXWnZjbTVwWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,12 days ago,Internship,,2025-06-17 11:07:37.598838,Quantitative Researcher,"California, United States",
Campus 26 - Europe Quantitative Researcher | Full Time,Citadel,United States,Citadel Securities,https://serpapi.com/searches/68512e38b13aa7dfc7e03f4d/images/019e968c18bd5171b6d06fbbf6fd736c292ffa191bf54516f1d88741a04d5cff.gif,"['1 day ago', 'Full-time']",See attached job description,eyJqb2JfdGl0bGUiOiJDYW1wdXMgMjYgLSBFdXJvcGUgUXVhbnRpdGF0aXZlIFJlc2VhcmNoZXIgfCBGdWxsIFRpbWUiLCJjb21wYW55X25hbWUiOiJDaXRhZGVsIiwiYWRkcmVzc19jaXR5IjoiVW5pdGVkIFN0YXRlcyIsImh0aWRvY2lkIjoiT05TRVUwbnRPNnBkUlVKSkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVlRMkZzYVdadmNtNXBZU3hWYm1sMFpXUWdVM1JoZEdWeiIsImdsIjoidXMiLCJobCI6ImVuIn0=,1 day ago,Full-time,,2025-06-17 11:07:37.894693,Quantitative Researcher,"California, United States",
Quantitative Research Intern,Avanade,"Minneapolis, MN",Teal,https://serpapi.com/searches/68512e38b13aa7dfc7e03f4d/images/019e968c18bd517124c4a9632c1bf0a0ea57ed5fcba7a651cc128b4ab285cf2c.gif,"['12 days ago', 'Internship']","About the position

Join our Innovation R&D team within the Office of the Chief Technology Officer (CTO) as a Quantitative Researcher. Collaborate with the Head of Research and Head of Engineering to drive research initiatives using advanced statistical analysis, NLP, and predictive modeling. You will engage with cross-functional teams to explore emerging technologies like Agentic AI, embodied AI, and quantum computing.

Responsibilities
• Conduct rigorous hypothesis testing, causal inference, and predictive modeling using Python.
,
• Develop NLP models for text classification, sentiment analysis, and topic modeling.
,
• Design and validate surveys, ensuring reliability and validity using psychometric techniques (e.g., factor analysis, IRT).
,
• Develop and implement machine learning models for social data analysis and predictive insights.
,
• Create compelling data visualizations and communicate findings to both technical and non-technical audiences.
,
• Design experiments (A/B testing, quasi-experiments) to test hypotheses and evaluate digital experiences.

Requirements
• Master's or PhD in Quantitative Psychology, Social Data Science, Computer Science, Data Analytics, or related fields.
,
• Proven experience in quantitative research, NLP, predictive modeling, and psychometrics.
,
• Academic or Professional Publications in relevant journals are highly valued.
,
• Proficiency in hypothesis testing, causal inference, predictive modeling, text classification, sentiment analysis, and topic modeling using advanced NLP techniques.
,
• Experience with integrating AI tools to enhance research workflows, improve efficiency, and maintain high-quality outputs.
,
• Strong problem-solving and critical thinking with a hypothesis-driven approach.
,
• Excellent communication, cross-functional teamwork, and presentation skills for diverse audiences.

Nice-to-haves

undefined

Benefits
• Opportunity to work for Microsoft's Global Alliance Partner of the Year (14 years in a row), with exceptional development and training (minimum 80 hours per year for training and paid certifications).
,
• Real-time access to technical and skilled resources globally.
,
• Dedicated career advisor to encourage your growth.
,
• Engaged and helpful coworkers genuinely interested in you.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2ggSW50ZXJuIiwiY29tcGFueV9uYW1lIjoiQXZhbmFkZSIsImFkZHJlc3NfY2l0eSI6Ik1pbm5lYXBvbGlzLCBNTiIsImh0aWRvY2lkIjoiRDlrT2FzbGhaODZLU1luQkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVlRMkZzYVdadmNtNXBZU3hWYm1sMFpXUWdVM1JoZEdWeiIsImdsIjoidXMiLCJobCI6ImVuIn0=,12 days ago,Internship,,2025-06-17 11:07:37.894693,Quantitative Researcher,"California, United States",
"Quantitative Associate, Quantitative Research",SESCO Enterprises,"Pittsburgh, PA",Indeed,,"['12 days ago', 'Full-time', 'No degree mentioned']","SESCO PJM STRATEGY LLC
4350 NORTHERN PIKE BLVD
MONROEVILLE, PA 15146

(724) 837-1991
info@sescollc.com

#LI-DNI #LI-DNP",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgQXNzb2NpYXRlLCBRdWFudGl0YXRpdmUgUmVzZWFyY2giLCJjb21wYW55X25hbWUiOiJTRVNDTyBFbnRlcnByaXNlcyIsImFkZHJlc3NfY2l0eSI6IlBpdHRzYnVyZ2gsIFBBIiwiaHRpZG9jaWQiOiJjM1FTajVKX0U1dkVsbVMxQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJWVEyRnNhV1p2Y201cFlTeFZibWwwWldRZ1UzUmhkR1Z6IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,12 days ago,Full-time,,2025-06-17 11:07:37.894693,Quantitative Researcher,"California, United States",
Quantitative Sports Researcher – Graduate Hire,"Susquehanna International Group, LLP (SIG)","Bala Cynwyd, PA",Susquehanna International Group,https://serpapi.com/searches/68512e38b13aa7dfc7e03f4d/images/019e968c18bd5171a970ee3ffc5e169a07f1dead4b6a8711c0b4a28d8a84cd35.gif,"['1 day ago', 'Full-time']","Overview

At Susquehanna , the Sports Analytics team builds statistical forecasting models that help provide liquidity for the sports betting industry. These models are vital to creating new trading strategies and informing decision-makers about the distribution of game events. By joining our Sports Analytics team, you will be part of a group that is passionate about mathematics, gaming, and technology.

In this role, you will
• Immerse yourself in sports analytics research
• Empirically test ideas using real industry data
• Write programs to implement models and simulate outcomes
• Discuss and collaborate with fellow researchers, traders, and technologists

What we're looking for
• Graduating Master's or PhD students in a quantitatively-driven field
• Solid, analytical problem-solving skills and excellent logical reasoning
• Exceptional communication skills, both in the ability to understand others and to make yourself clearly understood
• Strong, practical computer programing skills
• Demonstrated experience working on sports analytics projects
• Understanding of US Sports (NFL, NBA, MLB, NHL) and world sports (soccer, tennis, golf, cricket)
• Intermittent international travel may be required

If you're a recruiting agency and want to partner with us, please reach out to recruiting@sig.com. Any resume or referral submitted in the absence of a signed agreement will not be eligible for an agency fee.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgU3BvcnRzIFJlc2VhcmNoZXIg4oCTIEdyYWR1YXRlIEhpcmUiLCJjb21wYW55X25hbWUiOiJTdXNxdWVoYW5uYSBJbnRlcm5hdGlvbmFsIEdyb3VwLCBMTFAgKFNJRykiLCJhZGRyZXNzX2NpdHkiOiJCYWxhIEN5bnd5ZCwgUEEiLCJodGlkb2NpZCI6IkI3R3VyZXAwb1ZEVVc3c0dBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lZUTJGc2FXWnZjbTVwWVN4VmJtbDBaV1FnVTNSaGRHVnoiLCJnbCI6InVzIiwiaGwiOiJlbiJ9,1 day ago,Full-time,,2025-06-17 11:07:37.894693,Quantitative Researcher,"California, United States",
Commodities Quantitative Researcher,Aurum Search Limited,"New York, NY",LinkedIn,https://serpapi.com/searches/68512e38b13aa7dfc7e03f4d/images/019e968c18bd517102d06b516d209e8674f548c88917c8d00e33fe62aedb4f27.gif,"['18 days ago', 'Full-time']","This prestigious hedge fund is looking to hire a proven Quant Researcher with a background in the Commodities arena, specifically power.

Working for a recently joined PM, this is a new position requiring the following:
• minimum of 5 years experience in quant research
• experience in power sector
• highly proficient in building and running pricing models
• ideally have experience using optimisation solvers
• proven programming skills in SQL and ideally python
• minimum of a Masters in research, physics, maths etc

For further information please contact me on jporritt@aurumsearch.com",eyJqb2JfdGl0bGUiOiJDb21tb2RpdGllcyBRdWFudGl0YXRpdmUgUmVzZWFyY2hlciIsImNvbXBhbnlfbmFtZSI6IkF1cnVtIFNlYXJjaCBMaW1pdGVkIiwiYWRkcmVzc19jaXR5IjoiTmV3IFlvcmssIE5ZIiwiaHRpZG9jaWQiOiJwQWNUaE5PWnluazJZNXI2QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJWVEyRnNhV1p2Y201cFlTeFZibWwwWldRZ1UzUmhkR1Z6IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,18 days ago,Full-time,,2025-06-17 11:07:37.894693,Quantitative Researcher,"California, United States",
Quantitative Researcher Intern,VWH Capital Management,"Dallas, TX",ZipRecruiter,https://serpapi.com/searches/68512e38b13aa7dfc7e03f4d/images/019e968c18bd51712cef21162092f4c58d32a9f86859bc8be3f0e36e264dcdcb.gif,"['13 days ago', 'Full-time']","Company Description

Recruiters: Please do not contact individuals. Please review our position on LinkedIn for further instructions.

VWH Capital Management, LP (""VWH"") is an SEC-registered investment advisor and private equity firm with multi-billion dollars in assets under management. The firm is the winner of the 2023 Private Equity Wire US Emerging Manager Award for Best Performance: Debt. VWH is a major player in the U.S. distressed residential mortgage loan space and seeks to generate long-term returns in whole loans, distressed credit, and securitized products. VWH is headquartered in Dallas. For more information visit www.vwhcapital.com.

Job Description

VWH is seeking to hire a Quantitative Research Intern to work with the firm's analytics and investment team. This role will work closely with key stakeholders and contribute to the continued growth and success of VWH's residential mortgage and securities business as well as new opportunities and strategies. Ultimately, a successful candidate will be considered for full-time employment upon completion of their internship and degree.

Responsibilities
Conduct empirical analysis on residential mortgage performance including prepayment, default, loss severity and transition matrix based on large scale of loan level data
Develop a full spectrum of statistical models including prepayment, default, loss severity and multi-step transition models to analyze loan performance
Conduct full-scale backtests including in-sample and out-of-sample tests for models developed
Coordinate with the analytics team to implement statistical models and apply to investment decision making
Assist in exploring models for new investment products
Communicate to senior management on model attributes, performance, forecasts and risk/valuation implications
Other duties as assigned.

Qualifications

Holding or working toward a PhD in Statistics, Economics, Finance or other related quantitative fields
Proficiency in statistical and econometric modeling, such as survival analysis, time series models, logistic regression, multinomial logistic regression, Monte Carlo simulation, as well as machine learning
Hands on experience in working with large scale data sets
Familiarity with financial mathematics, knowledge of mortgage analytics is a plus
Proficiency in R/Python/Java or other statistical software packages.
Ability to manage multiple tasks and deliver high quality work in a dynamic environment
Ability to work in Uptown Dallas office
US work authorization is required. The firm will sponsor H1B for full-time employees.

Additional Information

VWH offers competitive compensation during the internship program.

VWH Capital Management, LP is an equal opportunity employer. Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, status as a protected veteran, or any other characteristic prohibited by applicable law.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgUmVzZWFyY2hlciBJbnRlcm4iLCJjb21wYW55X25hbWUiOiJWV0ggQ2FwaXRhbCBNYW5hZ2VtZW50IiwiYWRkcmVzc19jaXR5IjoiRGFsbGFzLCBUWCIsImh0aWRvY2lkIjoiZTE4Yk53cXlnU1YzN1ZyMkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVlRMkZzYVdadmNtNXBZU3hWYm1sMFpXUWdVM1JoZEdWeiIsImdsIjoidXMiLCJobCI6ImVuIn0=,13 days ago,Full-time,,2025-06-17 11:07:37.894693,Quantitative Researcher,"California, United States",
