title,company_name,location,via,thumbnail,extensions,description,job_id,posted_at,schedule_type,salary,date_time,search_term,search_location,work_from_home
"Quantitative Developer, Volatility",Millennium,"New York, NY",Monster,,"['3 days ago', 'Full-time', 'Health insurance']","Quantitative Developer, Volatility (REQ-24492)

Millennium is a top tier global hedge fund with a strong commitment to leveraging market innovations in technology and data to deliver high-quality returns.

A dynamic, collaborative, and entrepreneurial systematic investment team is seeking a strong volatility quantitative developer to join in coding new signals and strategies. This opportunity provides an innovative and fast-paced environment with excellent opportunities for career growth.

Job Description

Quantitative developer with a focus on coding mostly in Python a full single stock and index volatility investment platform, including a research infrastructure, a backtester, and helping on single stocks and index options strategies as part of an entrepreneurial and ambitious team.

Location

New York

Principal Responsibilities
• Work alongside the Senior Portfolio Manager with a focus on:
• Coding and improving data, alpha, portfolio construction, execution and risk pipelines
• Providing the infrastructure for the coding of trading ideas, monetization, and evaluation of live trading of strategies and overall performance
• Productionalize and maintain live systems
• Conduct testing and debugging of all systems owned by the team
• Partner with other teams to implement and code methodologies and modeling approaches for trading, data analysis, research, and risk management

Preferred Technical Skills
• Expert in Python programming skills (SQL and KDB/Q are a plus)
• Proficient in Linux, the data science stack (sklearn), optimization (mosek), parallelization (Slurm), and version control (git)
• Bachelor's or Master's degree in Computer Science or related STEM field from a top ranked University
• Excellent communication, problem-solving, and analytical skills, with the ability to quickly understand and code complex concepts
• Some knowledge of equity derivatives

Preferred Experience
• 3+ years of experience as a quantitative developer, preferably in volatility, but open to candidates coming from both tech and the finance industry.
• Strong experience in building platforms, including for statistical methods leveraging machine learning techniques
• Experience collaborating effectively with cross functional teams, multitasking and adapting in a fast-paced environment

Highly Valued Relevant Experience
• Strong intuition navigating around all the technological aspects and requirements of trading
• Ability to adapt to a complex corporate technology stack, using multiple data sources and centralizing multiple tools.
• Extremely rigorous, critical thinker, self-motivated, detail-oriented, and able to work independently in a fast-paced environment
• Entrepreneurial mindset
• Curiosity and critical thinker
• Eagerness to learn and grow professionally
• Highly organized, eager to improve and create tools in order to increase efficiency and to scale up the development effort

Target Start Date

Q1 2025 or Q2 2025

Millennium pays a total compensation package which includes a base salary, discretionary performance bonus, and a comprehensive benefits package. The estimated base salary range for this position is $100,000 to $200,000, which is specific to New York and may change in the future. When finalizing an offer, we take into consideration an individual’s experience level and the qualifications they bring to the role to formulate a competitive total compensation package.
#J-18808-Ljbffr

Skills:
Analysis Skills, Communication Skills, Computer Programming, Computer Science, Construction, Cross-Functional, Data Analysis, Data Science, Debugging Skills, Derivatives, Detail Oriented, Entrepreneurship, Finance, Git, Hedge Funds, Investment Management, Linux Operating System, Machine Learning, Multitasking, Organizational Skills, Problem Solving Skills, Python Programming/Scripting Language, Risk, Risk Management, SQL (Structured Query Language), Software Engineering, Source Code/Configuration Management (SCM), Systems Maintenance, Team Player, Testing

About the Company:
Millennium",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgRGV2ZWxvcGVyLCBWb2xhdGlsaXR5IiwiY29tcGFueV9uYW1lIjoiTWlsbGVubml1bSIsImFkZHJlc3NfY2l0eSI6Ik5ldyBZb3JrLCBOWSIsImh0aWRvY2lkIjoiOTZjMVdPdUhXM0JZbVhwWEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVdTV3hzYVc1dmFYTXNWVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiJ9,3 days ago,Full-time,,2025-06-17 11:11:38.306132,Quantitative Developer,"Illinois, United States",
Quant Developer - Oxford Knight,Jobs via eFinancialCareers,"New York, NY",LinkedIn,https://serpapi.com/searches/6851314450849ca74cf4569f/images/ff58c8cca2c5843244c9ddaf7c5b74a37ef221eb4339171e1cc78b230d764df7.gif,"['14 hours ago', 'Full-time']","Exciting opportunity at one of the fastest growing financial services firms around the world. They offer prime brokerage, clearing and financing across traditional and digital assets, and are now looking to hire world-class Python software engineers to help build on their success.

Responsibilities
• Ensuring risk models are in a production-ready state by contributing to various parts of development, in particular the productionization
• Improving research tools and models, e.g. backtesting
• Developing APIs for internal and external customers with customized analytics
• Maintaining, improving and extending the scenario engine and risk engine code

Skills & Experience Required
• Minimum 5+ years' quant software development experience, preferably at a top-tier financial services firm
• Ability to write production-grade (robust and maintainable) Python code
• BS degree or above in Computer Science, Mathematics, or related field
• Previous hands-on experience of (some part of) a model-building pipeline (e.g. risk, alpha, etc.)
• Built large-scale, distributed systems

Whilst we carefully review all applications, to all jobs, due to the high volume of applications we receive it is not possible to respond to those who have not been successful.

Contact

If you feel you are suitable for this role, drop me an email or give me a call!

Jack Peck

[e] jack.peck@oxfordknight.co.uk

[t] +44 20 3745 6537

linkedin.com/in/jack-peck-448a70131",eyJqb2JfdGl0bGUiOiJRdWFudCBEZXZlbG9wZXIgLSBPeGZvcmQgS25pZ2h0IiwiY29tcGFueV9uYW1lIjoiSm9icyB2aWEgZUZpbmFuY2lhbENhcmVlcnMiLCJhZGRyZXNzX2NpdHkiOiJOZXcgWW9yaywgTlkiLCJodGlkb2NpZCI6InRJckhQMHQ5d1FUVzdkMExBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lXU1d4c2FXNXZhWE1zVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,14 hours ago,Full-time,,2025-06-17 11:11:38.306132,Quantitative Developer,"Illinois, United States",
Quantitative Developer / Research Engineer (Miami),Citadel Securities,"Miami, FL",WhatJobs,https://serpapi.com/searches/6851314450849ca74cf4569f/images/ff58c8cca2c584328840a34ad97469e82cf669f900b991698e9ddbdbbbb4069f.gif,"['3 days ago', 'Full-time', 'Health insurance']","Job Description

Role Summary: At Citadel Securities, a leading global market maker, our team of Quantitative Developers and Research Engineers partner with Quantitative Researchers to create and implement automated trading system software solutions that leverage sophisticated statistical techniques and technologies. Opportunities are available in Miami, Chicago, London, New York, Hong Kong, Sydney, Singapore.

Objectives
Design, develop, test, and deploy elegant software solutions for automated trading systems. Partner with the Quantitative Research team to define priorities and deliver custom software solutions.

Skills and Preferred Qualifications
A deep passion for technology, software development, and mathematics. Proficiency in one or more programming languages, including C++, Python, and R. Experience with areas such as Distributed Computing, Natural Language Processing, Machine Learning, Platform Development, Networking, System Design, and Web Development. Exceptional quantitative and analytical skills. Bachelor’s, Master’s, or PhD degree in Computer Science, Mathematics, Statistics, or equivalent experience. Strong written and verbal communication skills.

In accordance with New York City’s Pay Transparency Law, the base salary range for this role is $125,000 to $350,000. Base salary does not include other forms of compensation or benefits.
#J-18808-Ljbffr",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgRGV2ZWxvcGVyIC8gUmVzZWFyY2ggRW5naW5lZXIgKE1pYW1pKSIsImNvbXBhbnlfbmFtZSI6IkNpdGFkZWwgU2VjdXJpdGllcyIsImFkZHJlc3NfY2l0eSI6Ik1pYW1pLCBGTCIsImh0aWRvY2lkIjoiVmYwblhMWWdTZkRSbFh4NEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVdTV3hzYVc1dmFYTXNWVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiJ9,3 days ago,Full-time,,2025-06-17 11:11:38.306132,Quantitative Developer,"Illinois, United States",
Quant Developer .NET C# **Equity Role**,VisualHFT,Anywhere,Wellfound,https://serpapi.com/searches/6851314450849ca74cf4569f/images/ff58c8cca2c58432bcd0b1a8feb014e49130406ec73960c6c4c0e954f6af6cc2.gif,"['13 days ago', 'Work from home', 'Full-time', 'No degree mentioned']","Who We Are

VisualHFT is an advanced analytics platform purpose-built for high-frequency trading environments. Designed for traders, quants, and financial engineers, we provide deep insights into execution quality, market microstructure, and real-time system performance — down to the microsecond.

As a pre-MVP, pre-revenue startup, we are crafting a precision toolset for modern electronic trading. We're building a platform that bridges HPC engineering with quantitative finance research, and this hire will be key to that effort.

What We’re Looking For

We’re seeking a Quantitative Developer who combines deep market microstructure expertise with a strong foundation in real-time, low-latency system design. This is a hands-on, equity-only role focused on translating quantitative models and financial research into performant, actionable tools for traders.

As an early team member, you'll own the architecture and implementation of real-time metrics, indicators, and diagnostics at the heart of VisualHFT.

What We’re Looking For
• Deep understanding of market microstructure and electronic trading mechanics
• Strong experience in real-time or low-latency systems (C#, C++, or Rust preferred)
• Proven work in HPC optimization: parallelization, memory layout tuning, zero-GC systems
• Hands-on experience with financial research implementation (execution cost models, order flow analytics)
• Comfortable with modular, plugin-based system architectures and high-throughput data pipelines

🌟 Bonus Points
• Experience in an HFT, market-making, or algo execution environment
• Familiarity with ITCH/FIX/OUCH protocols and exchange-specific microstructure behaviors
• Understanding of infrastructure monitoring in trading systems (latency breakdowns, tick-to-trade analysis)
• Exposure to quantitative strategy simulation and live production systems

What We Offer
• Equity: 1.5%–2.0% equity with a 4-year vesting schedule (1-year cliff)
• Technical Leadership: Core contributor to the logic powering VisualHFT’s analytics engine
• Impact: Your work will be the foundation of VisualHFT’s edge in execution analytics and trading diagnostics
• Flexibility: Fully remote, async-friendly team distributed across time zones
• Vision: Build a toolset that becomes mission-critical to professional traders and quant funds

Apply now and help define the analytics backbone of the most powerful HFT diagnostics platform in the market.",eyJqb2JfdGl0bGUiOiJRdWFudCBEZXZlbG9wZXIgLk5FVCBDIyAqKkVxdWl0eSBSb2xlKioiLCJjb21wYW55X25hbWUiOiJWaXN1YWxIRlQiLCJhZGRyZXNzX2NpdHkiOiJNaWFtaSwgRkwiLCJodGlkb2NpZCI6IkhrSXR4dDlfR21td1pGQzBBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lXU1d4c2FXNXZhWE1zVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,13 days ago,Full-time,,2025-06-17 11:11:38.306132,Quantitative Developer,"Illinois, United States",True
Senior Quantitative Developer - Python,Nebula Research & Development LLC - Global StatArb,"New York, NY",FOX8 Jobs,,"['17 days ago', 'Full-time', 'Health insurance']","Job Overview

We are seeking a talented and highly motivated Sr. Quantitative Developer to join our dynamic team

at Nebula Research and Development. As a key member of our technology team, you will

collaborate closely with quants, and other developers to build and optimize the systems that power

our quantitative trading strategies.

Key Responsibilities

Work closely with quantitative researchers, and other developers to optimize libraries used

to develop quantitative trading strategies.

Develop high-performance Order and Execution management systems. Ensure scalability,

and fault-tolerant infrastructure.

Build and optimize data pipelines for time-series data, historical financial data, and other

relevant datasets. Ensure robust data collection, cleaning, and preprocessing processes.

Education & Experience

A degree in Computer Science, or a related quantitative field. Advanced degrees (Master's

or PhD) are a plus.

5+ years of experience in quantitative development role.

Strong proficiency in Python (required), C++ or Java, and experience with high-performance

computing in a Linux environment.

Experience with data analysis libraries (e.g., Pandas, NumPy, SciPy, TensorFlow, PyTorch)

and working with large-scale data sets.

Familiarity with SQL databases (e.g., MySQL, Snowflake) for querying and managing large

datasets.

Ability to write clean and highly optimized code.

Keen interest in financial markets is preferred.

The annual base salary for this role ranges from $150,000 to $250,000 (USD). In addition, the

employee who is hired will be eligible for discretionary bonus compensation and our

comprehensive benefits package.",eyJqb2JfdGl0bGUiOiJTZW5pb3IgUXVhbnRpdGF0aXZlIERldmVsb3BlciAtIFB5dGhvbiIsImNvbXBhbnlfbmFtZSI6Ik5lYnVsYSBSZXNlYXJjaCBcdTAwMjYgRGV2ZWxvcG1lbnQgTExDIC0gR2xvYmFsIFN0YXRBcmIiLCJhZGRyZXNzX2NpdHkiOiJOZXcgWW9yaywgTlkiLCJodGlkb2NpZCI6ImxuS2tyY1M1cGljS2dQR1VBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lXU1d4c2FXNXZhWE1zVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,17 days ago,Full-time,,2025-06-17 11:11:38.306132,Quantitative Developer,"Illinois, United States",
"Quantitative Developer- Python & C++, 12 Months Contract in New York",Denken Solutions Inc,"New York, NY",Glassdoor,https://serpapi.com/searches/6851314a59eb37f94039d725/images/1ad8da48f3b6bdc0922ce207eab8ee10bc76cca17db355d4eb7219b7840febe6.gif,"['15 days ago', '75–85 an hour', 'Contractor']","Job Title: Quantitative Developer- Python & C++
Location: New York, NY
Duration: 12 Months Contract

Job Description:
• The candidate needs to be super programming proficient, knowing python and C++, can handle difficult programming or even system design questions
• This role is focused on the Quant Development (QD) side of the In Business Risk Quant team.
• In addition to providing technical support, the QDs in this team focus on tools, library architecture, testing and releases as well as development work.
• Many of the tools and framework development will be shared by other asset classes so a collaborative focus is essential.
• The business is subject to increasingly strict demands from regulators, in particular with respect to model testing.
• Investment is necessary to support these new regulatory requirements and Client's strategic initiative to unify tools and processes across every asset class.
• Providing technical and design support for Quants, and supporting clients of the library are also important part of the role.

Responsibilities:
• Develop analytics libraries used for pricing and risk-management on Windows and Linux
• Testing and reporting framework development including tools
• Library re-architecting including analytical code
• Library extensions and enhancements as dictated by the trading desks
• Collaborate closely with Quantitative Analysts, Traders, Structurers, and technology professionals
• Work in close partnership with control functions such as Legal, Compliance, Market and Credit Risk, Audit, Finance in order to ensure appropriate governance and control infrastructure

Qualifications:
• 6+ years Experience in a comparable quantitative development or technology role
• Must have technical/programming skills; Python; and Software design and principles
• Desired: TypeScript, Product knowledge, Investments and Quantitative Methods
• Consistently demonstrates clear and concise written and verbal communication skills

Education:
• Bachelor’s/University degree or equivalent experience
• This job description provides a high-level review of the types of work performed.
• Other job-related duties may be assigned as required.

Job Type: Contract

Pay: $75.00 - $85.00 per hour

Schedule:
• 8 hour shift

Work Location: Hybrid remote in New York, NY 10013",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgRGV2ZWxvcGVyLSBQeXRob24gXHUwMDI2IEMrKywgMTIgTW9udGhzIENvbnRyYWN0IGluIE5ldyBZb3JrIiwiY29tcGFueV9uYW1lIjoiRGVua2VuIFNvbHV0aW9ucyBJbmMiLCJhZGRyZXNzX2NpdHkiOiJOZXcgWW9yaywgTlkiLCJodGlkb2NpZCI6IndLbWs5N0cxc3NMMU4zcXJBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lXU1d4c2FXNXZhWE1zVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,15 days ago,Contractor,75–85 an hour,2025-06-17 11:11:44.409879,Quantitative Developer,"Illinois, United States",
Quantitative Developer – Execution Services,Millennium Management LLC,"Jersey City, NJ",Vaia – Talents,https://serpapi.com/searches/6851314a59eb37f94039d725/images/1ad8da48f3b6bdc036f51e8c092b4ffb677edf03ba9cb79f7945cc71c1ba0313.gif,"['16 days ago', 'Full-time', 'No degree mentioned', 'Health insurance']","Quantitative Developer - Execution ServicesThe Execution Services team is responsible for trade execution across a wide range of products and geographies, with a focus on minimizing trading costs and execution risk.We are looking for a highly driven, results oriented Quantitative Developer to join our team focusing on execution analytics & transaction cost analysis (TCA). We are at the forefront of industry-leading initiatives applying technology, quantitative analysis, and data-driven methodologies to our execution process.Principal ResponsibilitiesCollaborate with key stakeholders across Execution Services including quants and traders, to deliver key models & metrics, and to guide the overall direction & design of the

large contributions to the codebase, working in an iterative and dynamic environment.Support, maintain and test own code following best-practices including unit testing, documentation and automation within typical CI processes.Qualifications/Skills Required7+ years of KDB in a Quantitative Finance setting.Highly analytical and strong problem-solving skills and attention to detail.Strong communication skills with the ability to explain technical and sophisticated concepts clearly and concisely.Experience with execution analytics and global equities research highly preferred.Experience with Python, ML, pykx or cloud tooling is a bonus.The estimated base salary range for this position is $160,000 to $250,000, which is specific to New York and may change in the future. Millennium pays a total compensation package which includes a base salary, discretionary performance bonus, and a comprehensive benefits package. When finalizing an offer, we take into consideration an individual's experience level and the qualifications they bring to the role to formulate a competitive total compensation package.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgRGV2ZWxvcGVyIOKAkyBFeGVjdXRpb24gU2VydmljZXMiLCJjb21wYW55X25hbWUiOiJNaWxsZW5uaXVtIE1hbmFnZW1lbnQgTExDIiwiYWRkcmVzc19jaXR5IjoiSmVyc2V5IENpdHksIE5KIiwiaHRpZG9jaWQiOiJDVEJXb0dkbm1pMlYxWXNIQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJV1NXeHNhVzV2YVhNc1ZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIn0=,16 days ago,Full-time,,2025-06-17 11:11:44.409879,Quantitative Developer,"Illinois, United States",
QUANT DEVELOPER - SYSTEMATIC MACRO,Paragon Alpha - Hedge Fund Talent Business,"Miami, FL",Jooble,,"['5 days ago', 'Full-time', 'No degree mentioned']","Paragon Alpha - Hedge Fund Talent Business
This range is provided by Paragon Alpha - Hedge Fund Talent Business. Your actual pay will be based on your skills and experience talk with your recruiter to learn more.
Base pay range
150,000.00 / yr - $250,000.00 / yr
The client is a multi-strategy, multi-manager hedge fund platform with 1500 headcount globally and circa $25BN AUM.
We have been mandated to find elite Quant Developers for their systematic macro division. These developers will be using Python, Pandas, and SQL to build trading infrastructure for incoming macro portfolio managers on the systematic side of the business.
They are hiring globally but focused on Miami as per the demand from the PMs.
Please apply if this is you.
Seniority level
Mid-Senior level
Employment type
Full-time
Job function
Finance
Data Infrastructure and Analytics, IT Services, and IT Consulting
J-18808-Ljbffr
Create a job alert for this search
#J-18808-Ljbffr Paragon Alpha - Hedge Fund Talent Business",eyJqb2JfdGl0bGUiOiJRVUFOVCBERVZFTE9QRVIgLSBTWVNURU1BVElDIE1BQ1JPIiwiY29tcGFueV9uYW1lIjoiUGFyYWdvbiBBbHBoYSAtIEhlZGdlIEZ1bmQgVGFsZW50IEJ1c2luZXNzIiwiYWRkcmVzc19jaXR5IjoiTWlhbWksIEZMIiwiaHRpZG9jaWQiOiJtaGFzSVVFMEhhZHdOZjlUQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJV1NXeHNhVzV2YVhNc1ZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIn0=,5 days ago,Full-time,,2025-06-17 11:11:44.409879,Quantitative Developer,"Illinois, United States",
Quantitative Analyst / Senior Model Developer - Neuravest,Neuravest,"Atlanta, GA",Teal,,"['18 days ago', 'Full-time', 'No degree mentioned']","About the position

As a Quantitative Analyst / Senior Model Developer, you will be part of a team that is dedicated to building an advanced predictive analytics platform. This platform is designed to revolutionize the wealth management and investment sectors. We are looking for individuals who are not only skilled in technology but also possess a natural curiosity and a passion for solving complex problems.

Responsibilities

undefined

Requirements

undefined

Nice-to-haves

undefined

Benefits

undefined",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgQW5hbHlzdCAvIFNlbmlvciBNb2RlbCBEZXZlbG9wZXIgLSBOZXVyYXZlc3QiLCJjb21wYW55X25hbWUiOiJOZXVyYXZlc3QiLCJhZGRyZXNzX2NpdHkiOiJBdGxhbnRhLCBHQSIsImh0aWRvY2lkIjoiMWhuMEdPTHRTQkhjazNlb0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVdTV3hzYVc1dmFYTXNWVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiJ9,18 days ago,Full-time,,2025-06-17 11:11:44.409879,Quantitative Developer,"Illinois, United States",
Quantitative Developer,Millennium,"Seattle, WA",OpenJobs AI,https://serpapi.com/searches/6851314a59eb37f94039d725/images/1ad8da48f3b6bdc0e7e1dc1da8f932998496c6c58277f87e73fbcf26114ad905.gif,"['13 days ago', 'Full-time', 'No degree mentioned']","Millennium is seeking a Quantitative Developer, Systematic Futures and Equities to join their team in Seattle, WA. The role involves building critical trading infrastructure and collaborating with quantitative researchers and senior portfolio managers.As a Quantitative Developer/Engineer, you will develop and optimize infrastructure to support quantitative trading models. Responsibilities include designing and implementing software engineering solutions, building and maintaining data pipelines, validating data integrity, and enabling large-scale computation. You will operate live systems, monitor performance, and stay current on state-of-the-art technologies.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgRGV2ZWxvcGVyIiwiY29tcGFueV9uYW1lIjoiTWlsbGVubml1bSIsImFkZHJlc3NfY2l0eSI6IlNlYXR0bGUsIFdBIiwiaHRpZG9jaWQiOiIxc2lxM1J2dVk3TlA5MmZQQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJV1NXeHNhVzV2YVhNc1ZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIn0=,13 days ago,Full-time,,2025-06-17 11:11:44.409879,Quantitative Developer,"Illinois, United States",
Quant Developer/ Market Risk Management/ETF,"RIT Solutions Inc/ Tech Dev IT/ Texperts Inc/ConceptsIT, Inc.","Sunrise, FL",RIT Solutions Inc,,"['12 days ago', 'Full-time']","Looking for 5 years of experience in financial market risk management and quantitative modeling, Proficient in SQL, any other high level programming languages, such as R, Python, Matlab, is a plus, Hands on experience on developing complex financial models.

•must have ETF knowledge

Prescreening question to Submit with candidates:

Can you walk me through your experience in developing and validating financial risk models, particularly for ETFs or other equity products? Please include specific examples of the methodologies and tools (e.g., VaR models, SQL, Python) you used, and how you collaborated with stakeholders to implement these models effectively.

Your Primary Responsibilities:

• Research and prototype risk model for newly issued ETFs.

• Extend the scope for the Hybrid VaR as an benchmark for existing VaR methodology.

• Assist the NSCC MTM passthrough effort.

• Facilitate model specification and communication with stakeholders such as Market Risk, and Risk Technology team.

Qualifications:

• 5 years of experience in financial market risk management and quantitative modeling

• Master's degree in quantitative disciplines

• Proficient in SQL, any other high level programming languages, such as R, Python, Matlab, is a plus

• Hands on experience on developing complex financial models.

• Solid equity production knowledge, especially ETFs

• Detail oriented and team player.",eyJqb2JfdGl0bGUiOiJRdWFudCBEZXZlbG9wZXIvIE1hcmtldCBSaXNrIE1hbmFnZW1lbnQvRVRGIiwiY29tcGFueV9uYW1lIjoiUklUIFNvbHV0aW9ucyBJbmMvIFRlY2ggRGV2IElULyBUZXhwZXJ0cyBJbmMvQ29uY2VwdHNJVCwgSW5jLiIsImFkZHJlc3NfY2l0eSI6IlN1bnJpc2UsIEZMIiwiaHRpZG9jaWQiOiIyQlY3ZzVrMTIyTEZ1Mm1qQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJV1NXeHNhVzV2YVhNc1ZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIn0=,12 days ago,Full-time,,2025-06-17 11:11:44.409879,Quantitative Developer,"Illinois, United States",
Python  Developer,"Susquehanna International Group, LLP (SIG)","Bala Cynwyd, PA",Susquehanna International Group,https://serpapi.com/searches/6851314a59eb37f94039d725/images/1ad8da48f3b6bdc0c24dbe6f50e5d9a516628b7b50da971e88d99b760fe406c6.gif,"['9 hours ago', 'Full-time']","Overview

Heights Capital Management Asia (HCM) is seeking a Quantitative Developer to join our Investments Team in either Hong Kong or Tokyo. The successful candidate will be part of a dynamic team and contribute directly to real investment decisions by interacting within the Investment Team, building automations, and conducting analyses.

Company Description

HCM is an affiliate of Susquehanna, one of the world's largest privately held financial service firms. Susquehanna is a global quantitative trading firm founded by a group of friends who share a passion for game theory and probabilistic thinking. We have incorporated this approach into our culture, where you will find relentless problem solvers within each of our core disciplines: Trading, Technology, and Quantitative Research. From offices around the world, our employees collaborate to make optimal decisions and are driven by the desire to achieve winning results together.

Heights Capital Management Asia (HCM), a dynamic investment team within Susquehanna International Group (SIG), seeks a Senior Counsel to join our Tokyo office. We offer the unique opportunity to make an impact within a nimble team backed by one of the world's largest pools of permanent capital. This is an entrepreneurial role where results are prioritized over facetime; and you will have the autonomy to leverage your resourcefulness to create efficient, effective workflows for yourself and our partners.

What We Offer

At HCM and Susquehanna, we value strategic thinking, resourcefulness, and efficiency over excessive work hours. The group’s permanent capital structure allows us to prioritize thoughtful decision-making and achieving business outcomes.

As part of our small but entrepreneurial Asia team, you will have the unique opportunity to shape investment processes, standards, and strategic direction – much like in a startup environment – while leveraging the resources and stability of one of the world's largest pools of permanent capital.

If you thrive on supporting shrewd, impactful decisions and are driven by innovation and resourcefulness, this is your chance to excel.

What we're looking for
• 3-5 years of experience (exceptional candidates with less experience will be considered).
• Recent working experience in developing enterprise-level applications from scratch in a professional setting.
• Familiarity with counterparties' people, systems, and workflows.
• Proficiency in reading and interpreting deal terms and legal documents related to investments.
• Strong understanding of APAC markets, trading rules, and regulations.
• Excellent analytical skills, with proficiency in object-oriented programming like C# or Python, VBA, and SQL.
• Bachelor's degree or higher in computer science, data science, mathematics, physics, finance, or a related quantitative field.

Job Characteristics
• The focus of this job centers around diligently understanding detailed information and delivering results that are high quality, accurate, and scalable.
• The role demands critical and analytical thinking, precise decision-making based on thorough information analysis, and a deep understanding of technical details.
• The candidate will work with abstract concepts, systems, and ideas in an organized and self-disciplined way, and give serious consideration to all possibly related facts and potential problems.
• Accountability, intellectual honesty, and intellectual confidence are all required to do this job well.
• The candidate will have many opportunities to demonstrate imagination and creativity focused on problem-solving, away from workplace politics, and to grow professionally as we expand our operations and investment portfolio.
• We offer a collaborative work environment with the opportunity to make a real impact on a growing business.

Equal Opportunity Statement

We encourage applications from candidates from all backgrounds, and we welcome requests for reasonable adjustments during the recruitment process to ensure that you can best demonstrate your abilities.

If you're a recruiting agency and want to partner with us, please reach out to recruiting@sig.com. Any resume or referral submitted in the absence of a signed agreement will not be eligible for an agency fee.",eyJqb2JfdGl0bGUiOiJQeXRob24gIERldmVsb3BlciIsImNvbXBhbnlfbmFtZSI6IlN1c3F1ZWhhbm5hIEludGVybmF0aW9uYWwgR3JvdXAsIExMUCAoU0lHKSIsImFkZHJlc3NfY2l0eSI6IkJhbGEgQ3lud3lkLCBQQSIsImh0aWRvY2lkIjoiejZXMm00RGh1ZjhxUXdRZkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSVdTV3hzYVc1dmFYTXNWVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiJ9,9 hours ago,Full-time,,2025-06-17 11:11:44.409879,Quantitative Developer,"Illinois, United States",
