title,company_name,location,via,thumbnail,extensions,description,job_id,posted_at,schedule_type,salary,date_time,search_term,search_location,work_from_home
Trading Strategist / PM - HK,Athena Capital Research,Hong Kong,Athena Capital Research Careers - Trakstar,https://serpapi.com/searches/6851427fee028a78ae24b4bf/images/77c009240631047e449bce66c35d497db1591672a393c96b0ddb254af837f088.jpeg,['Full-time'],"Portfolio Manager
Athena Capital Research is a global quantitative investment manager with offices in New York and Hong Kong. With strengths in technology and finance, we combine discipline and creativity to achieve success in the growing field of automated trading. The firm was formed in 2003 and our Hong Kong office in 2010. The Hong Kong office is Athena’s Asia headquarters and manages the firm’s highly successful Asia-focused strategies. We are looking for exceptional individuals to join our elite team.

Job description
Our hedge fund specializes in fully automated trading. We have developed a best-in-class automated trading platform, featuring direct market access to major financial exchanges, and a complete system for developing and automating trading strategies. We will provide the technology, the capital, detailed historical data, lowest cost commissions, and highest quality executions—you will leverage these tools to build profitable trading strategies. We’ve built the body, you build the brains.
This position will be directly responsible for generating profits for the company. A core part of our culture is to share profits with people who are responsible for them. Therefore, this position is potentially very lucrative. We will provide you with the resources needed; it will be up to you to develop and drive these strategies to maximum profitability.

Key Responsibilities
• Build and maintain quantitative trading models by researching and establishing investment strategies
• Oversee daily performance and evaluate against historical data
• Assess portfolio to ensure compliance with regulatory requirements, firm policies and portfolio investment strategies
• Collaborate with Trade Ops to ensure stable deployment of quantitative strategies

Requirements
• 3+ years managing and developing strategies and managing portfolio risk
• M.S. or Ph.D. degree from a top-tier school in a technical, scientific, and/or quantitative field
• 2+ years of experience with a major object oriented programming language (C++ / Java / C# preferred)
• 2+ years of experience working with Unix-based systems
• Strong desire to conquer the challenge of outperforming other financial market participants
• Self-motivated, hardworking, creative and competitive personality
• Excellent analytical and problem-solving skills

Desired Skills
• Statistical modeling, time series, machine learning, big data, or other data modeling experience
• Matlab, R, Stata, numPy, Pandas: expertise with any of these is a plus",eyJqb2JfdGl0bGUiOiJUcmFkaW5nIFN0cmF0ZWdpc3QgLyBQTSAtIEhLIiwiY29tcGFueV9uYW1lIjoiQXRoZW5hIENhcGl0YWwgUmVzZWFyY2giLCJhZGRyZXNzX2NpdHkiOiJIb25nIEtvbmciLCJodGlkb2NpZCI6IlpPY3JWY1JRYXJGcjhhb1pBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lKU0c5dVp5QkxiMjVuIiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,,Full-time,,2025-06-17 12:25:06.449998,Quantitative Investment Manager,Hong Kong,
"Portfolio Manager, Quant Strategies",Millennium Management,Hong Kong,Indeed HK,https://serpapi.com/searches/6851427fee028a78ae24b4bf/images/77c009240631047ec03a7926d076441bd567df6a8f3f1274bbccdb70ed64d5d7.jpeg,['Full-time'],"Portfolio Manager, Quant Strategies

Job Description: Portfolio Manager, Quant Strategies

Please send all resume submissions to QuantTalentASIA@mlp.com and reference REQ-11710 in the subject line.

Job Description

Portfolio Manager as the leader of a small, collaborative team with a focus on equity and futures statistical arbitrage based in Asia

Location

Hong Kong, Singapore

Principal Responsibilities
• Manage a small investment team in developing systematic trading strategies, with a primary focus on driving: idea generation, data gathering and research/analysis, model implementation and backtesting for Asian equity or futures statistical arbitrage / systematic strategies
• Manage the production and risks of the strategies developed by the team and yourself
• Combine sound financial insights and statistical learning techniques to explore, analyze, and harness a large variety of datasets in order to build strong predictive models which will be deployed to the investment process
• Collaborate with the team in a transparent environment, engaging with the whole investment process

Preferred Technical Skills
• Strong research and programming skills
• Working knowledge of Matlab/Python and SQL are necessary
• Masters or PhD degree in a quantitative subject such as Computer Science, Applied Mathematics, Statistics, or related field

Preferred Experience
• Proven, successful track record managing a high, mid or low frequency systematic trading strategy with a focus on equities and/or futures
• Successful experience trading in Chinese equity markets stat arb and/or equity index futures across Asian markets
• Demonstrated ability to manage team members
• Demonstrated ability to conduct independent research using large data sets

Highly Valued Relevant Experience
• 7+ years of professional experience in a systematic trading environment (prop desk or hedge fund)
• Product experience in statistical arbitrage strategies

Target Start Date
• As soon as possible

Please send all resume submissions to QuantTalentASIA@mlp.com and reference REQ-11710 in the subject line.",eyJqb2JfdGl0bGUiOiJQb3J0Zm9saW8gTWFuYWdlciwgUXVhbnQgU3RyYXRlZ2llcyIsImNvbXBhbnlfbmFtZSI6Ik1pbGxlbm5pdW0gTWFuYWdlbWVudCIsImFkZHJlc3NfY2l0eSI6IkhvbmcgS29uZyIsImh0aWRvY2lkIjoiN0tRUU1XUGl4UTJoRl9YVEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpTRzl1WnlCTGIyNW4iLCJnbCI6InVzIiwiaGwiOiJlbiJ9,,Full-time,,2025-06-17 12:25:06.449998,Quantitative Investment Manager,Hong Kong,
Senior Quantitative Researcher,Balyasny Asset Management L.P.,Hong Kong,LinkedIn,https://serpapi.com/searches/6851427fee028a78ae24b4bf/images/77c009240631047e43f977dd79e3a8b2d9d87c9335297ad4d4cd86d890c11f09.jpeg,"['25 days ago', 'Full-time']","Balyasny Asset Management (BAM) is a global, multi-strategy investment Firm with over $21 billion in assets under management. We are a diversified business, with global breadth and depth. Our Firm has a clear mission: To consistently deliver uncorrelated returns in all market environments. Today, BAM employs more than 160 portfolio managers and 1,200 investment professionals across 19 offices in the U.S., Europe, the Middle East, and Asia. We are active across six investing strategies: Equities Long/Short, Equities Arbitrage, Macro, Commodities, Systematic, and Growth Equity. We also have a dedicated private investment team, BAM Elevate, and a standalone equities unit, Corbets Capital.

ROLE OVERVIEW

PM Engagement coaches equity Portfolio Managers with a specific focus on portfolio construction, provides analytics and insights into their portfolio and process, and helps them grow their business to be successful/ profitable at BAM. The team works with teams across fundamental long/ short equity, index arbitrage, and merger arbitrage strategies. The team is involved in research on topics including equity portfolio analytics, factor/ factor model research, and analysis of best practices in the portfolio construction/ investment process.

The Senior Quantitative Researcher, PM Engagement, is responsible for working with equity PMs on their portfolio construction and investment process, helping them understand their risk taking and improve their profitability and scalability. The researcher will be expected to contribute to the development of quantitative models for the analysis of portfolio risk & performance for strategies, including alternative equity strategies. Leveraging his or her excellent communications skills and deep understanding how investment process, portfolio construction and analytics impact outcomes, the researcher will be responsible for developing models, conducting analysis, and sharing insights on drivers of P&L, best practices, and portfolio construction concepts with portfolio managers and business management.

The successful candidate should be passionate about equity investing with experience in Long/Short or alternative equity strategies, and possess advanced quantitative abilities, strong analytical skills, and be a strong communicator able to explain quantitative concepts and recommendations to other investment professionals. They will demonstrate a strong sense of ownership and an ability generate and execute creative ideas as the team builds analytics and tools to support and grow the business.

In the role of Senior Quantitative Researcher, PM Engagement, the employee will be responsible for the following:
• Improving profitability and scalability of the equities business at BAM by working directly with PMs to drive performance and scale; supporting tailored analysis with quantitative research and a deep understanding of the investment process.
• Research: Develop models for analysis of investment process, portfolio construction, risk and return attribution for strategies
• Understand team investment processes and how to capture and analyze relevant data
• Develop analysis supported by data for individual teams and/ or using data across the business to provide analysis on best practices, insights, and areas to improve risk-adjusted returns
• Propose and substantiate new research ideas that can be delivered to Portfolio Managers/ Business
• Respond to analytical questions from portfolio managers and senior management related to risk, portfolio construction, investment process
• Relationships and Advising: Managing relationships with Portfolio Managers and work with them to grow and improve profitability of their business. Functioning as a representative of equity risk, interface with PMs. Ensure that views / themes are accurately represented within portfolios
• Encourage dialogue / communication around analytics and offensive risk taking as well as risk guidelines
• Communicate analysis and recommendations clearly through face-to-face meetings, presentations and written documentation with global PM teams focused on equity strategies, as well as business management
• Guide PMs on use of tools, concepts and leveraging resources/ analytics and insights to improve their process, portfolio construction/ hedging
• Project Ownership: Collaborate with other Quantitative Researchers across Risk & Development, Data, Product and Engineering teams on accessing data sets and developing tools that improve Portfolio Managers or Business efficiency, profitability, and understanding of portfolio/ risks
• Deliver complex projects with multiple stakeholders
• Provide feedback on tools and help provide specifications for new tools

Qualifications:

The candidate must be able to demonstrate expertise in quantitative analysis techniques including statistical analysis, experience working with market data and large data sets programmatically, and strong analytical skills.

Additionally, the candidate should have experience with financial data and equity investment strategies including risk, performance attribution, and investment process.

Key qualifications include:
• 5+ years of experience working on a team with experience understanding risk/ portfolio construction and analytics related to equity Long/ Short or other alternative equity strategies, including at least 2 years of direct interaction with risk takers or in a risk-taking role
• Strong programming skills for quantitative analysis
• Strong Python skills – including prior experience with time series analysis, managing data, and contributing to internal analysis libraries in Python
• Experience with SQL for managing and accessing data
• Proficiency with software development process and tools such as GitHub
• Excellent communication/ presentation skills, confidence, and ability to influence, coach, educate fundamental PMs
• Outstanding written and oral communication skills
• Interest in learning from other investment experts, using feedback to improve analysis and understanding of strategies
• Understanding of quantitative research & investing
• Superior quantitative skills demonstrated through an advanced degree (PhD or Masters) in sciences/ math/ quantitative discipline and/ or practical experience applying quantitative finance theory
• Experience implementing statistical models
• Understanding of factor models and their applications
• Attention to detail and passion/ grit for getting things done, digging into problems, and helping develop solutions
• Sense of ownership and entrepreneurialism to grow the business
• Passion for investing / economics / stock market = Desire to work with portfolio teams focused on equity strategies",eyJqb2JfdGl0bGUiOiJTZW5pb3IgUXVhbnRpdGF0aXZlIFJlc2VhcmNoZXIiLCJjb21wYW55X25hbWUiOiJCYWx5YXNueSBBc3NldCBNYW5hZ2VtZW50IEwuUC4iLCJhZGRyZXNzX2NpdHkiOiJIb25nIEtvbmciLCJodGlkb2NpZCI6InRtSnlKbTZVTmVUMzBxQWFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lKU0c5dVp5QkxiMjVuIiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,25 days ago,Full-time,,2025-06-17 12:25:06.449998,Quantitative Investment Manager,Hong Kong,
Quantitative Strategist,Qube Research & Technologies,Hong Kong,Built In,https://serpapi.com/searches/6851427fee028a78ae24b4bf/images/77c009240631047eef7482ad52ed1f128a899936acc32104d48b0715d1b38bb7.png,"['13 days ago', 'Full-time']","Qube Research & Technologies (QRT) is a global quantitative and systematic investment manager, operating in all liquid asset classes across the world. We are a technology and data driven group implementing a scientific approach to investing. Combining data, research, technology, and trading expertise has shaped our collaborative mindset, which enables us to solve the most complex challenges. QRT’s culture of innovation continuously drives our ambition to deliver high quality returns for our investors.

Your future role within QRT
• Your core objective is to deliver high quality analytics of trading and production data and provide senior management with strategic outputs
• Develop new reports and analysis tools in order to help traders and researchers manage their risk on a daily basis
• Leverage your trading and market expertise by sharing production results and methodology with other traders and researchers
• Contribute to portfolio management through periodic strategic deep dives and improved continuous monitoring

Your present skillset
• Advanced degree in a quantitative field such as data science, statistics, mathematics, physics or engineering
• Coding skills required in at least one programming language (e.g. Python + SQL, VBA) and capacity to work on large datasets
• Experience in finance is a plus
• Excellent communication skills

Your enhanced experience and learning opportunities at QRT
• Mentorship from industry professionals
• Detailed practical hands-on experience with portfolio management and analysis
• Contribution to high level decision making on global businesses
• Exposure to large scale data analysis technology
• Experience in a collaborative and collegial corporate environment

QRT is an equal opportunity employer. We welcome diversity as essential to our success. QRT empowers employees to work openly and respectfully to achieve collective success. In addition to professional achievement, we are offering initiatives and programs to enable employees achieve a healthy work-life balance.",eyJqb2JfdGl0bGUiOiJRdWFudGl0YXRpdmUgU3RyYXRlZ2lzdCIsImNvbXBhbnlfbmFtZSI6IlF1YmUgUmVzZWFyY2ggXHUwMDI2IFRlY2hub2xvZ2llcyIsImFkZHJlc3NfY2l0eSI6IkhvbmcgS29uZyIsImh0aWRvY2lkIjoieTlmYnVQRm5sb2wtS2RrZUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpTRzl1WnlCTGIyNW4iLCJnbCI6InVzIiwiaGwiOiJlbiJ9,13 days ago,Full-time,,2025-06-17 12:25:06.449998,Quantitative Investment Manager,Hong Kong,
GW - FICC Quant Trader/ Researcher,Selby Jennings,Hong Kong,Selby Jennings,https://serpapi.com/searches/6851427fee028a78ae24b4bf/images/77c009240631047eeaa8573a77169e95340632639665b05f66ce91b04cd7eebe.png,"['HK$1.2M–HK$1.5M a year', 'Full-time', 'No degree mentioned']","Job Title: FICC Quant TraderLocation: Hong Kong SARDivision: Fixed Income, Currencies & Commodities (FICC)Compensation: Competitive, HKD-based packageEmployment Type: Full-time, PermanentAbout the Firm:We are a leading state-owned securities firm with a strong presence in Hong Kong and Mainland China. Our mission is to drive innovation and stability in capital markets while supporting national economic development. As part of our strategic expansion in quantitative trading, we are seeking a talented and driven FICC Quant Trader to join our Hong Kong-based team.Key Responsibilities:Develop and implement systematic trading strategies across FICC markets (rates, credit, FX, commodities).Conduct alpha research using statistical, econometric, and machine learning techniques on large-scale financial and alternative datasets.Conduct rigorous data analysis (historical/time-series, cross-sectional) to identify market inefficiencies, pricing anomalies and predictive signals.Collaborate with Portfolio Managers (PMs) to translate research insights into executable trading strategies, ensuring alignment with portfolio objectives.Partner with engineering/IT team to enhance data pipelines, trading infrastructure and execution algorithms. Continuously refine existing strategies based on market regime shifts, new data sources, or model feedback and trading systems.Requirement: At least 3years direct experience in FICC Quant Trading/ Resaech for both sell side / buy side.Demonstrated experience working with large datasets, programming skills, and proficiency in Python.Excellent communication skills, teamwork mentality, and ability to perform under pressur",eyJqb2JfdGl0bGUiOiJHVyAtIEZJQ0MgUXVhbnQgVHJhZGVyLyBSZXNlYXJjaGVyIiwiY29tcGFueV9uYW1lIjoiU2VsYnkgSmVubmluZ3MiLCJhZGRyZXNzX2NpdHkiOiJIb25nIEtvbmciLCJodGlkb2NpZCI6ImE4NWN0ZVU0YWpRYW9ZVEFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lKU0c5dVp5QkxiMjVuIiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,,Full-time,HK$1.2M–HK$1.5M a year,2025-06-17 12:25:06.449998,Quantitative Investment Manager,Hong Kong,
Tier 1 Hedge Fund Fixed Income Quantitative Researcher [Singapore],Selby Jennings,Hong Kong,LinkedIn,https://serpapi.com/searches/68514282fbbebba60ade6024/images/52b0ccecac1c4efe201269b01cf0c89a2f78e149aa568a406d5081eb6aa150cc.gif,"['4 days ago', 'Full-time']","Key Responsibilities:
• Develop and implement systematic Fixed Income trading strategies using statistical and machine learning techniques.
• Conduct alpha research, backtesting, and risk analysis to enhance portfolio performance.
• Analyze large-scale financial datasets to identify predictive signals and inefficiencies.
• Collaborate with Portfolio Managers, traders, and engineers to integrate models into the trading framework.
• Optimize execution strategies and market impact models for improved trade efficiency.
• Develop and maintain robust research infrastructure, leveraging cloud computing and high-performance databases.
• Stay updated on academic research, market trends, and regulatory changes to refine models and strategies.
• Work in a fast-paced environment, balancing innovation with practical deployment in live trading.

Qualifications:
• Advanced degree (PhD/MSc) in a quantitative field (Math, Physics, CS, Engineering, etc.).
• Strong programming skills in Python, C++, or kdb+/Q.",eyJqb2JfdGl0bGUiOiJUaWVyIDEgSGVkZ2UgRnVuZCBGaXhlZCBJbmNvbWUgUXVhbnRpdGF0aXZlIFJlc2VhcmNoZXIgW1NpbmdhcG9yZV0iLCJjb21wYW55X25hbWUiOiJTZWxieSBKZW5uaW5ncyIsImFkZHJlc3NfY2l0eSI6IkhvbmcgS29uZyIsImh0aWRvY2lkIjoiYjFwcDdyeC1mbDRXTmlkbkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUpTRzl1WnlCTGIyNW4iLCJnbCI6InVzIiwiaGwiOiJlbiJ9,4 days ago,Full-time,,2025-06-17 12:25:07.892200,Quantitative Investment Manager,Hong Kong,
Risk Manager / Senior Risk Manager – Digital Asset Quantitative Trading,Alpha Access Limited,Hong Kong,WhatJobs,,"['3 days ago', 'Full-time', 'No degree mentioned']","Direct message the job poster from Alpha Access Limited
Recruitment consultant specializes in AI, cryptocurrency and investment firms

Our client is a digital asset quantitative trading fund headquartered in Hong Kong, looking for a Senior Risk Manager with a strong background in derivatives trading risk management from the buy-side or sell-side . This is a hands-on role focused on building and maintaining quantitative risk infrastructure across a fast-evolving portfolio of algorithmic strategies in both centralized and decentralized markets.

The ideal candidate combines deep knowledge of derivatives risk (options, structured products, leveraged trades) with strong technical capabilities in Python , data analysis, and risk modeling.

Key Responsibilities:
Design, implement, and manage a real-time risk management framework covering market, credit, and liquidity risk Monitor exposures across option books, delta/gamma/vega risk, leverage, and tail scenarios Conduct stress testing, scenario analysis, and backtesting for complex derivatives portfolios Collaborate with trading, quant, and tech teams to embed risk tools directly into the trading stack Build automated analytics dashboards and real-time risk alerts using Python and data pipelines Interface with counterparties and platforms on margining, risk reporting, and operational risk controls Stay current with market structure changes and evolving DeFi/CeFi risk paradigms

Key Requirements:
5–8 years of experience in risk management or trading risk oversight, ideally in options or structured products Experience from a hedge fund, proprietary trading firm, investment bank, or crypto-native trading desk Strong understanding of derivatives Greeks, margin mechanics, and cross-asset risk aggregation Advanced Python skills with the ability to build analytics, dashboards, and risk engines Proficiency in data wrangling and time series analysis using SQL, Pandas, NumPy, etc. Comfortable working in a fast-paced, automated trading environment with limited structure Familiarity with digital asset market structure (CEXs, DEXs, perpetuals) is preferred CFA, FRM or other relevant certifications a plus Strong communication skills; fluency in English and Chinese required

pls send your profile to if you are qualified and interested. Our consultant will contact you soon.
Seniority level Seniority level Mid-Senior level Employment type Employment type Full-time Job function Job function Other Industries Financial Services, Investment Management, and Investment Banking

Referrals increase your chances of interviewing at Alpha Access Limited by 2x
Sign in to set job alerts for “Vice President of Risk” roles. Vice President, Credit Analyst, Commercial Banking Assistant Vice President – Political Risk & Structured Credit

Eastern District, Hong Kong SAR 3 days ago
Investment and Credit Risk Control (Asso - VP)- Investment and Credit Management Dept Vice President & Team Head, Market & Liquidity Risk Control, RMDEA-RMPG

We’re unlocking community knowledge in a new way. Experts add insights directly into each article, started with the help of AI.
#J-18808-Ljbffr",eyJqb2JfdGl0bGUiOiJSaXNrIE1hbmFnZXIgLyBTZW5pb3IgUmlzayBNYW5hZ2VyIOKAkyBEaWdpdGFsIEFzc2V0IFF1YW50aXRhdGl2ZSBUcmFkaW5nIiwiY29tcGFueV9uYW1lIjoiQWxwaGEgQWNjZXNzIExpbWl0ZWQiLCJhZGRyZXNzX2NpdHkiOiJIb25nIEtvbmciLCJodGlkb2NpZCI6IkhmQWhULU9TWkx1QTlwWjVBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lKU0c5dVp5QkxiMjVuIiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,3 days ago,Full-time,,2025-06-17 12:25:07.892200,Quantitative Investment Manager,Hong Kong,
Global Quantitative Strategies | Quantitative Researcher (Asia),Citadel,Hong Kong,Built In,https://serpapi.com/searches/68514282fbbebba60ade6024/images/52b0ccecac1c4efe46f3df994fb7f832e849b00a7608666dcb6d844841c61fdf.gif,"['10 days ago', 'Full-time']","Job Description
About Global Quantitative Strategies (GQS)
GQS is the quantitative investment business of Citadel. Founded in 2012, GQS has rapidly grown to become one of Citadel's core investment strategies and one of the top quantitative investment teams in the world. Agile teams of researchers, engineers, and traders develop robust systems that allow us to operate performant at scale and apply advanced statistical and quantitative modeling techniques to identify and act on investment opportunities.
Quantitative Researchers (QRs) specialize in a variety of areas, including but not limited to: using sophisticated data analysis skills to build predictive models, driving construction of a complex multi asset portfolio by utilizing large scale portfolio optimization techniques, and developing sophisticated optimization algorithms. Researchers with an exceptional record of achievement in their respective fields and a drive to apply quantitative techniques to investing are encouraged to apply to GQS.
Learn more about us here.
Required Skills and Qualifications:
• Advanced degree in Physics, Computer Science, Mathematics, Statistics, Engineering or a related field
• Proven ability to conduct innovative and impactful research focused on solving real-world problems
• Relentless focus on continuous learning and making an impact; ability to question the status quo
• Strong mathematical and statistical modeling skills (e.g., time-series and cross-sectional analysis)
• Proficiency in coding (C++ or Python preferred)
• Demonstrated passion for financial markets and driven to analyze and model drivers of price formation and risk

About Citadel
Citadel is one of the world's leading alternative investment managers. We manage capital on behalf of many of the world's preeminent private, public and nonprofit institutions. We seek the highest and best use of investor capital in order to deliver market leading results and contribute to broader economic growth. For over 30 years, Citadel has cultivated a culture of learning and collaboration among some of the most talented and accomplished investment professionals, researchers and engineers in the world. Our colleagues are empowered to test their ideas and develop commercial solutions that accelerate their growth and drive real impact.",eyJqb2JfdGl0bGUiOiJHbG9iYWwgUXVhbnRpdGF0aXZlIFN0cmF0ZWdpZXMgfCBRdWFudGl0YXRpdmUgUmVzZWFyY2hlciAoQXNpYSkiLCJjb21wYW55X25hbWUiOiJDaXRhZGVsIiwiYWRkcmVzc19jaXR5IjoiSG9uZyBLb25nIiwiaHRpZG9jaWQiOiJOZ19EMjJqZWZZZEFBZGViQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJSlNHOXVaeUJMYjI1biIsImdsIjoidXMiLCJobCI6ImVuIn0=,10 days ago,Full-time,,2025-06-17 12:25:07.892200,Quantitative Investment Manager,Hong Kong,
Quant Researcher,Animoca Brands,Hong Kong,Aijobs.net,https://serpapi.com/searches/68514282fbbebba60ade6024/images/52b0ccecac1c4efed72e5e12c634cfb7327a1b2d7d9243ec0eb178011598a4d7.gif,"['3 days ago', '61,249–113,750 a year', 'Full-time']","Animoca Brands Corporation Limited (ACN: 122 921 813) is a Web3 leader that leverages tokenization and blockchain to deliver digital property rights to consumers, helping to establish the open metaverse and its associated network effects. Animoca Brands realizes its mission via three integrated business pillars: operating Web3 businesses to advance blockchain adoption with native projects such as Moca Network, Anichess, The Sandbox, Open Campus, NEOM Web3 initiatives, and a regulated stablecoin project in partnership with Standard Chartered and HKT; providing digital asset advisory services including tokenomics advisory, liquidity provisioning, and institutional research to help external Web3 projects grow; and investment management, with a portfolio of investments in over 540 companies including industry leaders Pudgy Penguins, Yuga Labs, Axie Infinity, Polygon, Consensys, Magic Eden, OpenSea, Dapper Labs, YGG, and many others.- Conduct quantitative research and analysis to develop trading strategies and investment models in the crypto market.- Utilize statistical techniques and data analysis tools to extract insights and identify market trends.- Design and implement trading algorithms and quantitative models to optimize trading performance and risk management.- Collaborate with cross-functional teams to integrate quantitative research into trading strategies and investment decisions.- Stay updated on industry trends, market developments, and regulatory changes to inform research and decision-making processes. Master's or Ph.D. degree in quantitative finance, mathematics, statistics, computer science, or a related field, with a strong academic record.Minimum of 3-5 years of experience in quantitative research, preferably in the financial industry, with a demonstrated track record of success in developing and implementing trading strategies or quantitative models.Proficiency in programming languages such as Python, R, MATLAB, or C++ for data analysis, modeling, and algorithm development.Solid understanding of financial markets, including equity, fixed income, and derivatives, with a focus on the crypto market and its unique dynamics.Experience with quantitative research methodologies, including time series analysis, machine learning, optimization techniques, and backtesting frameworks.Knowledge of crypto-specific concepts such as blockchain technology, decentralized finance (DeFi), tokenomics, and smart contracts.Familiarity with crypto trading platforms, exchanges, and market data providers, as well as APIs for data retrieval and order execution.Strong analytical skills and attention to detail, with the ability to critically evaluate data, identify patterns, and draw meaningful insights.Excellent communication and presentation skills, with the ability to convey complex quantitative concepts to both technical and non-technical stakeholders.Proven ability to work collaboratively in cross-functional teams, with a proactive and solution-oriented approach to problem-solving.A passion for innovation and continuous learning, with a keen interest in staying abreast of the latest developments in quantitative finance, crypto markets, and emerging technologies.The Perks of Joining Animoca Brands:A Vibrant and Diverse Workplace: Immerse yourself in a dynamic, multi-cultural environment with colleagues from over 15 nationalities (and growing!). We celebrate diversity and foster a global perspective.Incentives in the Web3 Space: Be a part of the future and align your success with the growth of our innovative projects.Direct Impact and Flat Structure: Your voice matters. We operate with a flat organizational structure, ensuring your ideas are heard and implemented quickly.Comfortable and Creative Atmosphere: Embrace a relaxed and productive work environment with casual attire.Opportunities Across the Ecosystem: Expand your horizons by collaborating with various subsidiary brands within the Animoca Brands network, gaining exposure to a wide range of projects and technologies.Comprehensive Benefits Package: We care about your well-being. Enjoy a comprehensive benefits package, including medical, life, and transportation allowances.Personal Information Collection Statement:Personal data provided by the Job Applicant will be used strictly in accordance with the Employer's Personal Data Policies, a copy of which will be provided immediately upon his/her request. All classified data will be treated confidentially within the Human Resources & Administration Department. Personal data of unsuccessful applicants may be retained for a period of up to 3 months.",eyJqb2JfdGl0bGUiOiJRdWFudCBSZXNlYXJjaGVyIiwiY29tcGFueV9uYW1lIjoiQW5pbW9jYSBCcmFuZHMiLCJhZGRyZXNzX2NpdHkiOiJIb25nIEtvbmciLCJodGlkb2NpZCI6IjMzT3FPNmgtM0h0RGcxbTdBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lKU0c5dVp5QkxiMjVuIiwiZ2wiOiJ1cyIsImhsIjoiZW4ifQ==,3 days ago,Full-time,"61,249–113,750 a year",2025-06-17 12:25:07.892200,Quantitative Investment Manager,Hong Kong,
Cubist Quantitative Researcher,Point72,Hong Kong,Built In,https://serpapi.com/searches/68514282fbbebba60ade6024/images/52b0ccecac1c4efe3883f8a94327cac2f3c36a3b000cf2b48d08d181066d5ed4.gif,"['16 days ago', 'Full-time']","ABOUT CUBIST

Cubist Systematic Strategies, an affiliate of Point72, deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources.

ROLE

Our research center in Hong Kong is seeking an experienced researcher with a strong background in alpha research. In this highly selective role you will have access to abundant research resources and exciting opportunities to discover high quality alpha signals that directly drive our investment decisions.

RESPONSIBILITIES
• Conduct original quantitative alpha signal research
• Manage all aspects of the research process, including data analysis, alpha signal discovery, backtesting, trading idea generation, alpha signal/portfolio analysis and the management of production code
• Evaluate new datasets for alpha potential
• Follow, digest, analyze and improve upon the latest academic research

DESIRABLE CANDIDATES
• 2+ years of research experience in Equities.
• Ph.D. or M.S. in finance, accounting, economics, mathematics, statistics, physics, computer science, operations research, or another quantitative discipline.
• Programming in any of the following: R, Python, or C++.
• Experience with SQL.
• Demonstrated ability to learn and apply new methodologies to alpha generation.
• Ability to work both independently and collaboratively within a team.
• Strong desire to deliver high quality results in a timely fashion.
• Detail-oriented.
• Willingness to take ownership of his/her work.",eyJqb2JfdGl0bGUiOiJDdWJpc3QgUXVhbnRpdGF0aXZlIFJlc2VhcmNoZXIiLCJjb21wYW55X25hbWUiOiJQb2ludDcyIiwiYWRkcmVzc19jaXR5IjoiSG9uZyBLb25nIiwiaHRpZG9jaWQiOiJJX3RSV3E1b2xscm1uLTdDQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJSlNHOXVaeUJMYjI1biIsImdsIjoidXMiLCJobCI6ImVuIn0=,16 days ago,Full-time,,2025-06-17 12:25:07.892200,Quantitative Investment Manager,Hong Kong,
